ID,DESCRIPTION,STATUS,CREATED,WORKER_ID,CHALLENGE,TRIGGERED
ce8d142077f44206a4fa577b5f39a368,"It could be used as a portable do-it-all entertainment and communication device - phone, TV, computer all in one",usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
3e3f046e23cb4fe796e262de912cc6fd,protective face masks that can provide additional video monitoring options for use in search and rescue operations,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
7eb8c91117364db9911a6e3e3c7cc779,You could simulate a sunny day or a stormy day on your window curtains to add some ambiance to your rooms.,usable,2019-07-25 16:56:54.813,A26NGLGGFTATVN,FABRIC_DISPLAY,[]
21e2c9e2b27e443c9f55b28070826775,can be used to keep pets occupied for the day with video or music being a babysitter or calming agent for them,usable,,,FABRIC_DISPLAY,[]
6a1f5ce251ce4eb08f867be43eaba3bc,"When you're in the car with a kid, put the connector on the back of your head rest or on the back of your seat and turn on a video for them to watch. ",usable,2019-07-25 22:14:16.424,A2R0YYUAWNT7UD,FABRIC_DISPLAY,[]
c412689a688a44eeb924215c8f794d13,"The technology could be useful in the architectural design process by creating various architectural models in accordance with the requirements of the project leader. For example, if we want a gothic house, we can access and choose more models of such gothic houses.",usable,2019-07-24 09:23:16.348,A1PHDT66U6IK4Q,FABRIC_DISPLAY,[]
ef1f20e5a031442ba5eb417108b7b46a,can use with siblings so they can keep each other busy on long car rides,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
899b2ebca7d14d1bbdb060316cac26a3,"If you're clothes shopping online and aren't sure if a certain piece of clothing will look good on you, just download a picture of it and put the picture on your current piece of clothing to see what you;d look like wearing it. ",usable,2019-07-25 22:15:43.164,A2R0YYUAWNT7UD,FABRIC_DISPLAY,[]
1f84f798aecd4ccc99fa924749cfc435,This allows people to learn or attend classes without being present in front of a computer.  They can study lecture slides when they are on a train or at a park.  Can facilitate adult learning/adults with full time jobs that want to get a degree.,usable,,,FABRIC_DISPLAY,[]
22e372e77d274e029925b0599880b6c2,"Use it to have fun with your cats. They love to chase those laser pointers and other stuff like that, so if you have a carpeted floor, put a connector on it and put a video of mice running around on it. It would be funny to see the cats chasing them.",usable,2019-07-25 22:19:27.543,A2R0YYUAWNT7UD,FABRIC_DISPLAY,[]
1e8c1ce2524a49bab7da01195af3e57a,Attraction places like Disney could use this fabric display to build creative illusions that would amaze visitors and create 3D and 4D animations.,usable,,,FABRIC_DISPLAY,[]
73d8463b2dd2492383785c2b68a4ad03,It would change the fashion world because you could put any image or video you want on clothes.,usable,2019-07-24 21:07:03.193,A3QL8ZAD9BKWUF,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
6d670ed8c6b04c12b60faae365462168,The fabric could be used on furniture to give it any look you'd want and not have to spend a ton just for looks but only for quality then.,usable,2019-07-26 00:51:39.006,AP4750DK7PU1B,FABRIC_DISPLAY,[]
849fe2f485f3444bbc4fc6b6be9d442a,take on a camping trip to watch videos or scare animals away ,usable,2019-07-28 17:22:12.822,A1GKD3NG1NNHRP,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
1eded05c197d46ebbb8e2068c0f50cbc,Could make for more realistic and interactive backdrops during a play.,usable,2019-07-24 23:33:06.996,A3BFMY5OX2WMUW,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
7cbd08d3989943fda0bd53eeb0275380,WE could use it for the military to camoflauge the troops.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
ed4135047d2c47d6a5f0d883ef9257be,Why not make accessories to be worn with the fabric? Ties for men and scarves for women. Will still be able to touch the tie and scarf without being inappropriate.,usable,,,FABRIC_DISPLAY,[]
00a5a542921c419090c7dee0deae3ea9,Such a technology could be used during fitness classes or lessons so as to help students record what they are doing while working out. They can review their progress when they are free.,usable,,,FABRIC_DISPLAY,[]
51aebea9efd34d46bdc127d35cf01034,"This fabric could be used for formal attire, such as weddings, proms, etc. This would allow people to change their colors as they like, and not be stuck with one color, have a variety of choices for those that are a bit picky or undecisive.",usable,,,FABRIC_DISPLAY,[]
f045851ca94d49f7950b4dc74944a199,Prank someone by putting the connector on the back of their shirt and turn a funny picture on. Its the futuristic version of a 'kick me sign',usable,2019-07-25 22:12:54.423,A2R0YYUAWNT7UD,FABRIC_DISPLAY,[]
e04526eb611d47e7b2ee0351f4015659,"
umbrellas",unusable,2019-07-22 17:27:50.614,AVPW7AXI9AFSM,FABRIC_DISPLAY,"['Charcount', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram', 'Charcount', 'Charcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']"
7ff97401abd64b53ab364dd15ac86653,"It can be used to fashion a table cloth that can turn any table into an interactive computer monitor/touch screen. Just roll out the fabric display onto the flat top of the table, and interact with it as you would with any touchscreen. ",usable,2019-07-23 21:54:04.213,AO33H4GL9KZX9,FABRIC_DISPLAY,[]
1d7606f950bc4a949cdc46e7e20555ac,This could be used in games and puzzles so that different articles of clothings reveal clues and hints depending on where you touch them. This could also be used for gender reveal parties.,usable,,,FABRIC_DISPLAY,[]
fcd01fcdbcfa4dbdaaded8cb31e1306b,The interior of a boat or vehicle could use this fabric.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
3f1711a1c28f493f8ece7781c2d3319e,play any gif on a t-shirt,unusable,2019-07-22 17:37:41.703,AVPW7AXI9AFSM,FABRIC_DISPLAY,"['Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
2aafa82dd3a0460e966dde5e95ae0ca3,You could have this shirt and write on it which team of a team sport you belong to in a convention style meeting,usable,2019-07-30 00:00:31.614,A2UIGDOLX5RV95,FABRIC_DISPLAY,[]
2e12719c702f4f5495d764bf14e496ee,You could use it for spirit weeks/days in school.,usable,2019-07-29 18:06:39.258,A2196WCNDZULFS,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
a20aef4c93cd4d619b31e8e9c39a4883,It could be used in stores to preview customized clothing.,usable,2019-07-25 22:20:48.593,A2RQMEPIHW5BOS,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
725ae01310aa430bbb6f3a6aacd73403,"Change the color of your clothes after you spilled something on it. Like, if you got sauce on a white shirt, change the color to black until you can go home and wash it. ",usable,2019-07-25 22:07:08.106,A2R0YYUAWNT7UD,FABRIC_DISPLAY,[]
f6b888ba71334eb5966b94188e90b61f,"This fabric could be used to make fabric wall paper panels that can transform a wall into a large screen entertainment area or ""wireless"" desktop through bluetooth or google chrome.",usable,2019-07-22 22:49:21.937,A293CEKS4HJAWT,FABRIC_DISPLAY,[]
17de713811e04aedb8a2f94c6db847e3,"
Drapes and curtains that can easily change colors or designs based on how you are feeling.",usable,2019-07-24 22:33:05.038,A1AKL5YH9NLD2V,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
8fa24591095a44cbb1be7dee4646f4fe,Video game makers could use it to create new ways to play. They could make games designed around large touch screen surfaces that multiple people can easily use and play together.,usable,,,FABRIC_DISPLAY,[]
004eaed054f5464b81da289c5b56584d,"Children could have something made from this fabric to wear, maybe a bracelet, that has their parent's names and phone numbers on it in case they were to get lost.",usable,2019-07-27 02:15:37.973,A1TLQ6BTDQX7US,FABRIC_DISPLAY,[]
a87d5d0c2a2e4347a1741bd11b046b06,It would be cool to have curtains that I could touch with a finger and be able to see out them but no one could see inside.,usable,,,FABRIC_DISPLAY,[]
f53a5d4b6c9645cf8482e6cee1636da5,Make a blanket that can change designs and show a slideshow of pictures.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
1a08482c2fb240ff9b607d93e5f68a9c,"This could be put into a small product to use in case of emergencies at home or just out and about, and maybe for when people go camping. If an emergency arises, all they have to do is pull it out and watch the instructional video on how to render emergency aid.",usable,,,FABRIC_DISPLAY,[]
439e15ac10cd4e73b636e2869b9e4250,It could be used in restaurants on tables to entertain kids and to make money for the restaurant.,usable,2019-07-24 07:03:26.667,A2K08PIXXDQLU0,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
106cc6788bf54f9b9644390342a622e5,this technology could be used for the back of airline seats to take away bulky LCD screens that can weigh the seats down,usable,,,FABRIC_DISPLAY,[]
b47c9b2f3280433c9b8aa2f5ab653bfc,put it on your blanket or pillow to change the design of whatever media you feel that day,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
f61a0abf5c7a4b7299e99ef168c63541,Furniture that can change styles/pattern with a tap. Think minimalist/modern styled dressers and bookshelves and such along the lines of IKEA. But tightly bound by the fabric displays. Turn all your furniture from wood brown to all white or something on a whim. Changes up a whole room without moving a thing.,usable,,,FABRIC_DISPLAY,[]
7256b005217b48cc8fe69c18fa914121,It could be used by basketball athletes to watch replays of the games going on while on the bench. or during halftime.,usable,2019-07-24 20:58:58.315,A3QL8ZAD9BKWUF,FABRIC_DISPLAY,[]
bbe5a9ab288444a59b52c520f1965433,"A bed spread that has cute patterns like polka dots, stripes, etc that can be played with and adjusted for fun. ",usable,2019-07-28 23:53:24.907,A31A4YKVSOYRVS,FABRIC_DISPLAY,[]
3d708ac6e05f46b39d2d8dab0b91ec53,"Could be used in consumer home decor, where the person would have the ability to change the surface of their various furnishings like curtains, bedsheets, towels etc",usable,2019-07-22 20:57:12.801,A2J18K5IUQ2K4G,FABRIC_DISPLAY,[]
392245de78b94d6aa3363cb266e54c83,use as a interactive circus for elephants and animals so real animals dont suffer,usable,2019-07-24 15:21:31.03,AQP4PHYDXRBPI,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
b680aa52b3a640ebb10811d5f37a246b,"Could be useful for reminders posted in different rooms, in which a list of things to do can be uploaded with a computer or smartphone, and then displayed in corresponding rooms.",usable,2019-07-25 17:51:19.941,ARE37A8I60U7S,FABRIC_DISPLAY,[]
26bc0e8e1f334794960ffd17ef32ad5c,"Large scale portable movie screens, designed to be hung inside or out.",usable,2019-07-22 17:35:33.494,AUFUUD4WG9CVO,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
0f12160a2af14193a94f6becc1d50fcb,It could be used as an interactive learning tool in schools or museums. Change out the display to see what different animals look like in different seasons for example. Have a model of an arctic fox or something like that and watch it change from white to red. ,usable,2019-07-25 17:29:58.328,A3PIRKF57QSWMS,FABRIC_DISPLAY,[]
f34ff2d456054067bdc16cc000bcabff,Touchscreen wallpaper,usable,2019-07-25 17:42:09.516,A35D31QHYQUF9V,FABRIC_DISPLAY,"['Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'without verb or adj', 'without verb or adj unigram']"
008b478db2464221859884d69b16df59,it can be used in schools by placing them on desks so the students can have all of their needed books and class work with them` as long as they are in class without having trouble keeping track of important things needed to learn ,usable,2019-07-28 21:09:19.821,AWXIEV9H6KT9E,FABRIC_DISPLAY,[]
6f748a25deb7465a8909a14daf669c17,"This is great for work places where people constantly have to come up with creative ideas on the spot.  They always have access to a projector screen.  So when they are in their teams putting ideas together, they can draw from these sources and still create.",usable,,,FABRIC_DISPLAY,[]
2d2dcca5e07c4aa7922977333f0c0d84,a baby blanket that can detect when baby is sleeping deeply or waking up to display visual cues for the parent ahead of time,usable,2019-07-28 23:57:20.458,A31A4YKVSOYRVS,FABRIC_DISPLAY,[]
b89f86f9041b471cb51a2f596916dc3d,This could be use to project emergency news everywhere,usable,2019-07-23 21:21:57.983,AWNQ9E62XRB0O,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
4d878b0e3a124aaa850325922663904c,Can but made into full body suit and with the help of a small camera attached to the suit it could mirror the surrounding area to make you look invisible. This could be used to military use.,usable,2019-07-29 00:48:27.151,A11FRLH5KWRLBV,FABRIC_DISPLAY,[]
021c6106b615402bbb7c0fa154973fbb,"If it could somehow be hooked up to speakers, it might be possible to play a virtual piano with it, maybe for people who can't afford to buy a piano or are traveling.",usable,,,FABRIC_DISPLAY,[]
ed99dafdb6154059a863b0f1891a5f2e,Use it to watch video when you are away from home and don't have a tv,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
8f81241ab2164299b615ea30328d9b1d,It is possible to place this technology in hospitals or schools to accurately reproduce the behavior of participants in these premises and to correct any deviation from appropriate behavior in a timely manner.,usable,2019-07-24 08:54:06.894,A1PHDT66U6IK4Q,FABRIC_DISPLAY,[]
cc8ca0551854497897c5b8f402d63c17,"Can be used on clothing and hats to change the color of your clothes, or if youre wearing a sports jersey, can change the logo of the team.",usable,,,FABRIC_DISPLAY,[]
0fb28e6818e34d20bb1bae068ecb5f43,"Can be used for security, say for example at banks. Placing the fabrics in vaults or safes and ""activating"" it after hours when no one is supposed to be on site. Images and videos are rerouted to the local police station.",usable,,,FABRIC_DISPLAY,[]
277ec40ae6b74168a34294d8a42f4dde,These could be used to replace monitors and laptops as the screen could be projected anywhere,usable,2019-07-23 21:24:39.635,AWNQ9E62XRB0O,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
bdf0056f1b1142228bf0d8fe745ed22d,"I imagine advertisers would find limitless uses for this, being able to project their advertisements almost anywhere.",usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
e06cebbbc378494f9221d9d5ac76d430,Could be synched with fitness devices to changed based on vital signs & or exercise goals ,usable,2019-07-22 20:59:29.898,A2J18K5IUQ2K4G,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
8cdd68646ab54ad5b5dba4202314c66d,"
put a strip of it on my wrist and use it as a watch",usable,2019-07-28 15:10:06.651,A2DNLHS1RSTF5R,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
600ec5d4e59e4cdfbe6f6d68db9bd6d1,"Could be used to help children learn. For example, if you want to show a child who George Washington is, you could switch to an image of George Washington and perhaps get a description as well.",usable,,,FABRIC_DISPLAY,"['containsName', 'containsName']"
f6fa6b23aeaa45cc8d26eef178c98d6e,This technology could be used for Doctors in order to show X-Rays and other diagnostic tests to their patients. It could be larger scale than they currently have and with the resolution it would be a much better choice as patients could see more clearly what the doctor needs to show them.,usable,,,FABRIC_DISPLAY,[]
e0e22b90cd5c4f408e3cdf60d5a59bcc,people in citys can put it on the cieling and put it to the night sky since many cant see stars because of city lights,usable,2019-07-24 15:16:43.927,AQP4PHYDXRBPI,FABRIC_DISPLAY,[]
e710481642e741fa9950ecbe8b23340e,"This could be used for seat covers in automobiles. Instead of having dvd players in the back for children to watch on long trips, they would simply have to touch the screen to keep the kids entertained. It was also be easier for everyone in the back of the car to see the screen and you wouldn't have to keep up with anymore dvds.",usable,2019-07-27 02:19:29.205,A1TLQ6BTDQX7US,FABRIC_DISPLAY,[]
8dbd73e9dc1643a6997cbe2cfc8e698a,"If placed on the outside of a car or suv, it could be used as a mobile advertisement.",usable,2019-07-24 22:03:21.184,A198MSVO1VTAT5,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
3fd68cd845cf41b6bb751bb15b5f5f4a,put it on your skin and have a moving tattoo,usable,2019-07-28 15:14:45.047,A2DNLHS1RSTF5R,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
709221b4a3e6452188cf05e82dec18d0,Clothes that auto-update to display whatever's in style.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
6db82c509d0340f783958246f32d5caa,Having it on your long sleeve shirt sleeves to be able to easily check things like the weather or important news updates.,usable,2019-07-26 00:37:53.898,AP4750DK7PU1B,FABRIC_DISPLAY,[]
1e466decce414fcfa1a8c835b7e7e951,It would be an easy way to show off pictures of our kids and grandkids,usable,2019-07-29 20:35:07.126,ANT979UZZF7N0,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
b02a70ed445e4f7e991ea8fd5ba5b0d5,Create wound dressings that display medical information about the state of healing or infection in the would below without having to unwrap.,usable,,,FABRIC_DISPLAY,[]
e12fcf912213490f870c05e53b227913,can moniter surgery options while performing a real sugery so that they can immediatly have options that are on video,usable,,,FABRIC_DISPLAY,[]
1bb526976fc349d8a3eec2133c276217,Set it up to read someone's smart phone screen and immediately be able to reproduce that picture.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
f465c7d9484d455b862a9567fac4be4a,used it on a child room so he or she can play with it and change the room color and aslo have fun . might see a boost in artist of that generation lol,usable,,,FABRIC_DISPLAY,[]
985527e2d6ac4a4586f20f9096d2cc19,This technology would be useful in home decorating and trying to figure out if an item would be a good fit in the home. Use the fabric to bring up a to scale image of the item you are considering purchasing to see if it fits with current decor,usable,,,FABRIC_DISPLAY,[]
6f67af223b054d3da046983f69e37dd0,Yup could turn the screen on by pulling the draw string.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
939958238bc248bd8634e3ceb78a7a1f,"showing people your photos would be much easier, rather than showing each person your phone one at a time you could just project your photos to the display for all to see.",usable,,,FABRIC_DISPLAY,[]
602798de2f6944648a977a1735abbec7,A soft cover for a desk.,usable,,,FABRIC_DISPLAY,"['Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
7cf0160659ae4964b2a05eb5da287c1e,Could be used at fast food restaurants so that customers can create orders more efficiently without a cashier taking the order. This would streamline food production as more workers could cook food instead of having to inefficiently deal with customer service.,usable,,,FABRIC_DISPLAY,[]
e5b78643f50f428aad5b296bf62b50f4,we could use it for hunting to hide hunters from their prey.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
ce8c5971989e4738a5e49c351e77d315,outdoor movie night,usable,,,FABRIC_DISPLAY,"['Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Charcount', 'Charcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
0781a878f606489f9c9775d3756e3884,"have a sensor, smartphone, that is recognized, and advertising material is displayed on sidewalks or building as you walk",usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
45634511681a4d1988063fe28aaf71d5,You can use it for your tablecloth to make it stand out and be different . Give the room a completely different look.,usable,2019-07-24 02:02:21.472,A1ROEDVMTO9Y3X,FABRIC_DISPLAY,[]
f03744f5237e40b6a63a356b5371f250,this fabric could be used for police officers and make them more visible to people,usable,2019-07-24 08:14:15.035,AQ9Y6WD8O72ZC,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
f79f70a8e49a407e9a65d5651745bde3,You could attach the technology to a piece of carpet in a house or building and be able to get a rough idea of the layout of the room. This could be used by interior designers to save time by not having to sketch out the room layout by hand or computer.,usable,2019-07-29 15:56:37.949,A1VPQJR2V850OM,FABRIC_DISPLAY,[]
4c8776f706c349bab246d671a11be072,A book cover which could show different cover photos.,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
e2572240033949c9b1ad2af3cd599001,"VR technology, that could be used in games and VR movies/tv shows.",usable,2019-07-24 06:54:43.53,A2K08PIXXDQLU0,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
de0dca2ab9514544b4e7fa6ee7dd194d,Use it as a flexible screen for a folding phone or tablet.,usable,2019-07-29 20:49:26.779,AIK9IRPT4M848,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
d656fda745a44e43a42bad88c0f563d2,Various articles of clothing that could be used for advertising during events.,usable,2019-07-28 21:12:38.996,A3LPHYONE222OY,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
3d3594dc45b14fe98d71ecebfe0776d5,It could be used to display patient info in a hospital on the privacy curtain.,usable,2019-07-25 22:22:49.931,A2RQMEPIHW5BOS,FABRIC_DISPLAY,"['Wordcount', 'Wordcount']"
75d9d4f6039e4a85b1048ad38ca711e5,"Wearable technology could be used with this technology. Such a ""smart"" clothes and watches.",usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
8f01a3809fda4141b1ca6718fb3c525a,can be used as a distraction tool for crowd control,usable,,,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
0a63132784de458db81e8fcc99ef739f,An exhibit booth with fabric displays may cost about the same to create as one with display made from traditional materials.,usable,2019-07-24 06:39:34.32,A3NGEIHH9C7VF9,FABRIC_DISPLAY,[]
d6edb28437c343cf9059228ba2256c5d,"Police or military communications device?  If everyone in a unit has a small patch of this somewhere which can receive transmissions and display a color (coded to mean something) or transmit a short clip with instructions, it could be used as a simple communications device.",usable,,,FABRIC_DISPLAY,[]
aad36122bcb04ba8adc7a5b69b898cd8,put it on a table at a restaurant to have menus on the table,usable,2019-07-28 15:08:56.17,A2DNLHS1RSTF5R,FABRIC_DISPLAY,"['Wordcount', 'Wordcount', 'Wordcount', 'Wordcount']"
e5627c5b3bf84ba6acdfc8668130de65,The fabric display could be used by doctors to write notes on the patients gown so the medical team will know important medical details of the patient without risk of misplaced or lost papers.,usable,2019-07-29 23:33:27.227,AKZ8SFOAI4RZN,FABRIC_DISPLAY,[]
6a799dcff8594074ad7341c40d9aa5bb,Dog vests could now have options where you can change whether the dog is okay to pet or talk to or interact with. ,usable,2019-07-26 22:20:09.909,A2EKR2ZFO10VMV,FABRIC_DISPLAY,[]
868995bc50894cd197d6dc7adf6798af,"This can be an effective way to keep up with children that may get loss in large groups, you can locate where they are from the shirt",usable,,,FABRIC_DISPLAY,[]
